-2.810017270652508392e-01,9.597072623390667800e-01,0.000000000000000000e+00
2.882579587201558602e-01,7.462622523178356060e-01,1.000000000000000000e+00
7.950302190765907995e-02,-9.968346249541848447e-01,0.000000000000000000e+00
2.021959081676227010e-01,-7.740263656493042710e-01,1.000000000000000000e+00
7.374905212708005031e-01,3.100124691616823469e-01,1.000000000000000000e+00
6.034011045888831859e-01,5.252686046023651301e-01,1.000000000000000000e+00
3.249079786804765502e-01,9.457456346131167813e-01,0.000000000000000000e+00
1.367179216986215140e-01,7.882310637664629027e-01,1.000000000000000000e+00
5.831749019371290643e-01,-5.476376847429511585e-01,1.000000000000000000e+00
8.957117602394124578e-01,-4.446351791849282309e-01,0.000000000000000000e+00
2.535788877418815312e-01,7.587474861187946118e-01,1.000000000000000000e+00
6.438565825852538005e-01,7.651461958747741710e-01,0.000000000000000000e+00
-3.367666026763881937e-01,9.415881558950301988e-01,0.000000000000000000e+00
-6.079302976946050485e-01,7.939903986478356046e-01,0.000000000000000000e+00
6.736608470181538744e-01,4.314870371109467140e-01,1.000000000000000000e+00
-4.620581627378139711e-01,6.530714005737472405e-01,1.000000000000000000e+00
8.919554047771508509e-01,4.521233856911506810e-01,0.000000000000000000e+00
-9.012283419994112643e-01,4.333445229571873392e-01,0.000000000000000000e+00
9.904614256966511876e-01,1.377902906846380504e-01,0.000000000000000000e+00
-5.144395337815060865e-01,8.575266561936525367e-01,0.000000000000000000e+00
-1.750230589752768406e-01,-9.845643345292052206e-01,0.000000000000000000e+00
5.251746299612958246e-01,8.509944817946917262e-01,0.000000000000000000e+00
9.980267284282715590e-01,6.279051952931336000e-02,0.000000000000000000e+00
-9.989386570101712604e-01,-4.606039004085188404e-02,0.000000000000000000e+00
2.944996421477424908e-01,7.438211887106011000e-01,1.000000000000000000e+00
8.509944817946916151e-01,-5.251746299612960467e-01,0.000000000000000000e+00
-2.248013816522009822e-01,-7.677658098712534240e-01,1.000000000000000000e+00
1.564830665776387741e-01,7.845463975281884439e-01,1.000000000000000000e+00
-1.663293526542073131e-01,7.825180805870446399e-01,1.000000000000000000e+00
-6.279051952931408165e-02,-9.980267284282715590e-01,0.000000000000000000e+00
7.628895412167807644e-01,2.408309529567362883e-01,1.000000000000000000e+00
7.992982640790867732e-01,-3.350052298335994688e-02,1.000000000000000000e+00
-7.888696107795339918e-01,6.145606049760646838e-01,0.000000000000000000e+00
7.114926746876672203e-02,-9.974656794790776049e-01,0.000000000000000000e+00
-2.788576378574520453e-01,7.498255915935132521e-01,1.000000000000000000e+00
-9.997806834748454996e-01,-2.094241988335642304e-02,0.000000000000000000e+00
6.211477802783105240e-01,7.836934573258397263e-01,0.000000000000000000e+00
5.442736473500933009e-02,9.985177324254198572e-01,0.000000000000000000e+00
-4.593185380299119602e-01,-6.550011302448754957e-01,1.000000000000000000e+00
-9.297764858882515693e-01,-3.681245526846775307e-01,0.000000000000000000e+00
-9.470983049947444554e-01,-3.209436098072090404e-01,0.000000000000000000e+00
-7.705132427757891422e-01,6.374239897486898565e-01,0.000000000000000000e+00
-6.936533058128047102e-01,7.203090248879071567e-01,0.000000000000000000e+00
7.810971994535558238e-01,-1.728790473302423691e-01,1.000000000000000000e+00
6.534206039901047092e-01,-7.569950556517570650e-01,0.000000000000000000e+00
5.877422623994732476e-01,5.427329297081104897e-01,1.000000000000000000e+00
-4.408793407386584762e-01,8.975663802247975109e-01,0.000000000000000000e+00
9.996841892832999399e-01,2.513009544333747597e-02,0.000000000000000000e+00
-7.950302190766031507e-02,-9.968346249541847337e-01,0.000000000000000000e+00
-1.728790473302423136e-01,-7.810971994535558238e-01,1.000000000000000000e+00
-9.998596355767803701e-01,1.675437686898177334e-02,0.000000000000000000e+00
5.498977722248390432e-01,-8.352319678401678438e-01,0.000000000000000000e+00
-9.985177324254198572e-01,-5.442736473500869865e-02,0.000000000000000000e+00
7.784623015670230073e-01,-6.276913612907010220e-01,0.000000000000000000e+00
-7.998245467798764663e-01,-1.675393590668513774e-02,1.000000000000000000e+00
-5.216053956951073323e-01,8.531868559593205337e-01,0.000000000000000000e+00
3.913736668372020944e-01,-9.202318473658704923e-01,0.000000000000000000e+00
